High Risk,Routine - Unscheduled,2134_20171211_103103,High risk food holding temperature,87,37.781567,-122.405059
Moderate Risk,Routine - Unscheduled,2110_20180724_103119,Inadequate and inaccessible handwashing facilities,90,37.786143,-122.417617
Moderate Risk,Routine - Unscheduled,64835_20171211_103132,Improper thawing methods,86,37.789404,-122.433954
Moderate Risk,Routine - Unscheduled,2110_20160906_103131,Moderate risk vermin infestation,63,37.786143,-122.417617
0,Routine - Unscheduled,69181_20160330_103144,Unapproved or unmaintained equipment or utensils,92,37.760777,-122.421505
Moderate Risk,Routine - Unscheduled,5144_20180718_103119,Inadequate and inaccessible handwashing facilities,92,37.774873,-122.437804
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.720765,-122.429004
0,Routine - Unscheduled,4672_20161206_103154,Unclean or degraded floors walls or ceilings,84,37.763428,-122.480921
0,Routine - Unscheduled,18079_20160502_103139,Improper food storage,92,37.780408,-122.485383
Moderate Risk,Routine - Unscheduled,40217_20160502_103131,Moderate risk vermin infestation,88,37.783758,-122.482885
Moderate Risk,Routine - Unscheduled,1800_20171207_103133,Foods not protected from contamination,84,37.716583,-122.440834
0,Routine - Unscheduled,9273_20161018_103144,Unapproved or unmaintained equipment or utensils,85,37.790043,-122.407104
High Risk,Routine - Unscheduled,3267_20180510_103108,Contaminated or adulterated food,83,37.728497,-122.475639
Moderate Risk,Routine - Unscheduled,18079_20160502_103131,Moderate risk vermin infestation,92,37.780408,-122.485383
0,Routine - Unscheduled,3443_20180510_103144,Unapproved or unmaintained equipment or utensils,94,37.80824,-122.410189
0,Routine - Unscheduled,774_20161205_103157,Food safety certificate or food handler card not available,90,37.772667,-122.387032
Moderate Risk,Routine - Unscheduled,1350_20160518_103132,Improper thawing methods,77,37.782833,-122.46615
0,Routine - Unscheduled,1103_20180914_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.760938,-122.434692
Moderate Risk,Routine - Unscheduled,2755_20161205_103119,Inadequate and inaccessible handwashing facilities,85,37.787364,-122.45299
Moderate Risk,Routine - Unscheduled,6660_20171214_103132,Improper thawing methods,86,37.784408,-122.416614
Moderate Risk,Routine - Unscheduled,65238_20161206_103133,Foods not protected from contamination,92,37.758204,-122.418976
0,Routine - Unscheduled,38798_20170928_103144,Unapproved or unmaintained equipment or utensils,94,37.731503,-122.45237
Moderate Risk,Routine - Unscheduled,14568_20160502_103119,Inadequate and inaccessible handwashing facilities,88,37.779718,-122.493662
0,Routine - Unscheduled,62578_20171207_103141,Improper food labeling or menu misrepresentation,66,37.794193,-122.406677
0,Routine - Unscheduled,68454_20160223_103154,Unclean or degraded floors walls or ceilings,77,37.785639,-122.429841
0,Routine - Unscheduled,9164_20160812_103157,Food safety certificate or food handler card not available,83,37.787227,-122.40028
Moderate Risk,Routine - Unscheduled,3659_20160603_103120,Moderate risk food holding temperature,88,37.740822,-122.465739
High Risk,Routine - Unscheduled,4672_20161206_103109,Unclean or unsanitary food contact surfaces,84,37.763428,-122.480921
0,Routine - Unscheduled,68865_20160628_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,74,37.795166,-122.405924
Moderate Risk,Routine - Unscheduled,61856_20160413_103119,Inadequate and inaccessible handwashing facilities,90,37.793424,-122.398168
Moderate Risk,Routine - Unscheduled,60544_20160929_103120,Moderate risk food holding temperature,92,37.73473,-122.433823
Moderate Risk,Routine - Unscheduled,99_20171207_103131,Moderate risk vermin infestation,82,37.794293,-122.405967
0,Routine - Unscheduled,65692_20180511_103147,Inadequate ventilation or lighting,94,37.780234,-122.479979
Moderate Risk,Routine - Unscheduled,63136_20161109_103131,Moderate risk vermin infestation,96,37.782336,-122.403788
Moderate Risk,Routine - Unscheduled,58673_20160412_103124,Inadequately cleaned or sanitized food contact surfaces,71,37.796973,-122.408504
Moderate Risk,Routine - Unscheduled,68454_20160223_103120,Moderate risk food holding temperature,77,37.785639,-122.429841
0,Routine - Unscheduled,3228_20160330_103157,Food safety certificate or food handler card not available,92,37.760383,-122.50609
High Risk,Routine - Unscheduled,66717_20180222_103114,High risk vermin infestation,85,37.764953,-122.422113
0,Routine - Unscheduled,4542_20160603_103136,Unsanitary employee garments hair or nails,94,37.739565,-122.467317
Moderate Risk,Routine - Unscheduled,14568_20160502_103124,Inadequately cleaned or sanitized food contact surfaces,88,37.779718,-122.493662
0,Routine - Unscheduled,64513_20160518_103144,Unapproved or unmaintained equipment or utensils,92,37.720894,-122.478029
Moderate Risk,Routine - Unscheduled,1754_20161202_103133,Foods not protected from contamination,86,37.807167,-122.418936
Moderate Risk,Routine - Unscheduled,1922_20161012_103131,Moderate risk vermin infestation,86,37.782694,-122.468969
Moderate Risk,Routine - Unscheduled,5824_20180227_103116,Inadequate food safety knowledge or lack of certified food safety manager,92,37.755257,-122.408455
High Risk,Routine - Unscheduled,7394_20180913_103109,Unclean or unsanitary food contact surfaces,73,37.734392,-122.390972
Moderate Risk,Routine - Unscheduled,1005_20160502_103124,Inadequately cleaned or sanitized food contact surfaces,84,37.748855,-122.418134
Moderate Risk,Routine - Unscheduled,2497_20160607_103133,Foods not protected from contamination,85,37.799796,-122.441041
Moderate Risk,Routine - Unscheduled,1800_20171207_103120,Moderate risk food holding temperature,84,37.716583,-122.440834
0,Routine - Unscheduled,7755_20180904_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,92,37.763448,-122.466344
Moderate Risk,Routine - Unscheduled,27949_20180910_103132,Improper thawing methods,70,37.775663,-122.497959
0,Routine - Unscheduled,7496_20160518_103145,Improper storage of equipment utensils or linens,88,37.808494,-122.412
0,Routine - Unscheduled,59397_20160114_103144,Unapproved or unmaintained equipment or utensils,90,37.752578,-122.413372
Moderate Risk,Routine - Unscheduled,59838_20160531_103129,Insufficient hot water or running water,92,37.786988,-122.434074
0,Routine - Unscheduled,69792_20160412_103177,Non service animal,88,37.74923,-122.418224
High Risk,Routine - Unscheduled,4542_20171206_103114,High risk vermin infestation,91,37.739565,-122.467317
0,Routine - Unscheduled,1754_20161202_103144,Unapproved or unmaintained equipment or utensils,86,37.807167,-122.418936
Moderate Risk,Routine - Unscheduled,66536_20160413_103120,Moderate risk food holding temperature,90,37.723698,-122.495289
0,Routine - Unscheduled,13062_20180904_103144,Unapproved or unmaintained equipment or utensils,98,37.763794,-122.428617
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.758997,-122.421344
Moderate Risk,Routine - Unscheduled,3267_20180510_103120,Moderate risk food holding temperature,83,37.728497,-122.475639
0,Routine - Unscheduled,12199_20160628_103154,Unclean or degraded floors walls or ceilings,92,37.754218,-122.413285
Moderate Risk,Routine - Unscheduled,37633_20160519_103133,Foods not protected from contamination,72,37.781988,-122.486252
0,Routine - Unscheduled,61516_20180718_103147,Inadequate ventilation or lighting,96,37.724496,-122.394539
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.786808,-122.458014
High Risk,Routine - Unscheduled,1350_20160518_103103,High risk food holding temperature,77,37.782833,-122.46615
High Risk,Routine - Unscheduled,1674_20160429_103102,Unclean hands or improper use of gloves,82,37.784317,-122.407563
High Risk,Routine - Unscheduled,589_20160503_103105,Improper cooling methods,80,37.754106,-122.477841
0,Routine - Unscheduled,2497_20160607_103144,Unapproved or unmaintained equipment or utensils,85,37.799796,-122.441041
Moderate Risk,Routine - Unscheduled,62308_20160203_103120,Moderate risk food holding temperature,72,37.778497,-122.415146
0,Routine - Unscheduled,33160_20161205_103165,No plan review or Building Permit,94,37.770518,-122.386525
Moderate Risk,Routine - Unscheduled,20116_20160511_103120,Moderate risk food holding temperature,90,37.742933,-122.47745
0,Routine - Unscheduled,69282_20160413_103147,Inadequate ventilation or lighting,76,37.754132,-122.480058
0,Routine - Unscheduled,3031_20160929_103139,Improper food storage,82,37.789944,-122.420595
Moderate Risk,Routine - Unscheduled,17723_20180222_103124,Inadequately cleaned or sanitized food contact surfaces,84,37.738857,-122.457584
Moderate Risk,Routine - Unscheduled,1757_20170928_103120,Moderate risk food holding temperature,86,37.789784,-122.420455
0,Routine - Unscheduled,2134_20171211_103154,Unclean or degraded floors walls or ceilings,87,37.781567,-122.405059
Moderate Risk,Routine - Unscheduled,60334_20160629_103125,Noncompliance with shell fish tags or display,80,37.727239,-122.432799
High Risk,Routine - Unscheduled,1797_20160113_103105,Improper cooling methods,85,37.752807,-122.409752
Moderate Risk,Routine - Unscheduled,5847_20160309_103131,Moderate risk vermin infestation,92,37.774046,-122.429076
Moderate Risk,Routine - Unscheduled,68189_20180510_103119,Inadequate and inaccessible handwashing facilities,86,37.752308,-122.417962
0,Routine - Unscheduled,4917_20160906_103154,Unclean or degraded floors walls or ceilings,78,37.752373,-122.410876
0,Routine - Unscheduled,2544_20161205_103154,Unclean or degraded floors walls or ceilings,81,37.777253,-122.464359
Moderate Risk,Routine - Unscheduled,3350_20171214_103124,Inadequately cleaned or sanitized food contact surfaces,96,37.793338,-122.422827
Moderate Risk,Routine - Unscheduled,6619_20170104_103132,Improper thawing methods,73,37.795788,-122.408834
0,Routine - Unscheduled,19_20171211_103144,Unapproved or unmaintained equipment or utensils,94,37.786848,-122.421547
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.752274,-122.426336
Moderate Risk,Routine - Unscheduled,67448_20180507_103118,Employee eating or smoking,92,37.741829,-122.388098
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.72619,-122.433725
Moderate Risk,Routine - Unscheduled,58850_20160906_103131,Moderate risk vermin infestation,79,37.786053,-122.418327
Moderate Risk,Routine - Unscheduled,7496_20160518_103133,Foods not protected from contamination,88,37.808494,-122.412
0,Routine - Unscheduled,66536_20160413_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,90,37.723698,-122.495289
Moderate Risk,Routine - Unscheduled,5999_20180724_103124,Inadequately cleaned or sanitized food contact surfaces,90,37.754397,-122.420915
Moderate Risk,Routine - Unscheduled,66990_20160601_103120,Moderate risk food holding temperature,86,37.782103,-122.482089
Moderate Risk,Routine - Unscheduled,65833_20171208_103133,Foods not protected from contamination,92,37.795398,-122.419044
0,Routine - Unscheduled,67448_20180507_103139,Improper food storage,92,37.741829,-122.388098
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.782383,-122.458926
0,Routine - Unscheduled,18940_20160930_103154,Unclean or degraded floors walls or ceilings,94,37.758914,-122.419036
0,Routine - Unscheduled,4794_20170105_103157,Food safety certificate or food handler card not available,90,37.778634,-122.393089
0,Routine - Unscheduled,999_20160503_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,81,37.756997,-122.420534
Moderate Risk,Routine - Unscheduled,69288_20160531_103119,Inadequate and inaccessible handwashing facilities,94,37.778854,-122.422237
0,Routine - Unscheduled,2638_20180830_103144,Unapproved or unmaintained equipment or utensils,86,37.764814,-122.423089
0,Routine - Unscheduled,7603_20180223_103154,Unclean or degraded floors walls or ceilings,96,37.808494,-122.412
0,Routine - Unscheduled,5144_20180718_103139,Improper food storage,92,37.774873,-122.437804
Moderate Risk,Routine - Unscheduled,60518_20160511_103133,Foods not protected from contamination,86,37.742743,-122.481749
0,Routine - Unscheduled,17947_20160510_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,84,37.780278,-122.482311
Moderate Risk,Routine - Unscheduled,3076_20160815_103120,Moderate risk food holding temperature,88,37.764437,-122.421885
0,Routine - Unscheduled,60518_20160511_103161,Low risk vermin infestation,86,37.742743,-122.481749
High Risk,Routine - Unscheduled,4787_20160628_103109,Unclean or unsanitary food contact surfaces,83,37.778033,-122.40943
0,Routine - Unscheduled,4787_20160628_103157,Food safety certificate or food handler card not available,83,37.778033,-122.40943
High Risk,Routine - Unscheduled,39528_20170105_103114,High risk vermin infestation,74,37.780607,-122.396099
0,Routine - Unscheduled,3659_20160603_103154,Unclean or degraded floors walls or ceilings,88,37.740822,-122.465739
0,Routine - Unscheduled,3228_20160330_103144,Unapproved or unmaintained equipment or utensils,92,37.760383,-122.50609
Moderate Risk,Routine - Unscheduled,9273_20161018_103131,Moderate risk vermin infestation,85,37.790043,-122.407104
0,Routine - Unscheduled,1280_20180327_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,92,37.766774,-122.433306
0,Routine - Unscheduled,7488_20180209_103144,Unapproved or unmaintained equipment or utensils,94,37.774248,-122.510043
0,Routine - Unscheduled,37507_20160518_103144,Unapproved or unmaintained equipment or utensils,94,37.720894,-122.478029
Moderate Risk,Routine - Unscheduled,7095_20171211_103119,Inadequate and inaccessible handwashing facilities,92,37.772822,-122.430498
0,Routine - Unscheduled,34865_20170104_103144,Unapproved or unmaintained equipment or utensils,86,37.743567,-122.426685
0,Routine - Unscheduled,65425_20160126_103142,Unclean nonfood contact surfaces,87,37.763473,-122.458202
High Risk,Routine - Unscheduled,140_20160414_103103,High risk food holding temperature,85,37.793268,-122.400323
0,Routine - Unscheduled,60473_20180515_103138,Improper storage use or identification of toxic substances,87,37.785503,-122.415157
